customer_id,age,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,gender,churn
467,54,0,35.97648619896882,2638.660168643102,Two year,Bank transfer,Fiber optic,Yes,No,No,No internet service,Yes,Female,0
468,56,3,64.7582210430789,3058.1183250871504,One year,Electronic check,No,No internet service,No,Yes,No,Yes,Male,1
469,37,0,39.95213111173762,2367.6198402097107,One year,Mailed check,DSL,Yes,Yes,No,No,No,Male,0
470,36,1,,2148.089419798276,One year,Mailed check,No,Yes,No internet service,Yes,No internet service,No,Female,0
471,40,6,82.737747801946,1118.9316633387077,Month-to-month,Bank transfer,No,No,Yes,No internet service,Yes,Yes,Male,0
472,10,3,56.584764126378936,1287.779236350949,Two year,Bank transfer,DSL,No,No internet service,Yes,No internet service,Yes,Male,0
473,22,2,12.915722867457315,3186.734620177331,Month-to-month,Bank transfer,No,Yes,No,Yes,No internet service,No,Female,1
474,65,2,68.97896293592989,3436.3354057059787,Month-to-month,Bank transfer,DSL,No,Yes,No,No,No,Female,1
475,69,3,73.73477103467019,1761.8895636879458,One year,Bank transfer,Fiber optic,No internet service,Yes,No internet service,Yes,No,Male,0
476,41,7,73.08589509923395,2046.002747253274,Two year,Credit card,DSL,No internet service,No internet service,No internet service,No internet service,No,Female,0
477,53,11,89.71564383644308,,One year,Bank transfer,DSL,No,No internet service,No,Yes,No,Male,0
478,49,15,43.578926407019026,3172.756845267445,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,No internet service,No,Yes,Male,0
479,91,7,78.60432210900899,2665.4168236917785,One year,Mailed check,DSL,No internet service,No,No internet service,Yes,Yes,Female,0
480,61,1,88.8501502495595,3941.217436463749,Two year,Electronic check,Fiber optic,No internet service,Yes,No internet service,No,Yes,Female,1
481,43,5,29.428248319869663,1121.676922820261,One year,Electronic check,Fiber optic,Yes,No internet service,No,Yes,Yes,Male,0
482,30,2,71.39303651837955,1621.9921009817829,Two year,Credit card,DSL,No,No,No internet service,No internet service,No,Male,1
483,20,1,54.91640337984657,2231.4459225255723,Two year,Bank transfer,No,No internet service,No internet service,Yes,No,No,Male,1
484,48,9,63.36954653796708,2646.4895377257703,One year,Mailed check,No,Yes,Yes,Yes,No internet service,No,Female,0
485,33,0,71.95352967076673,1784.3323624523678,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,No internet service,No,No,Male,1
486,23,11,55.255428717728954,1127.0389095462997,One year,Bank transfer,No,No internet service,Yes,No,Yes,No,Female,0
487,35,3,51.48583841676776,2881.407528923571,Month-to-month,Bank transfer,No,No,No,No,Yes,Yes,Male,0
488,28,5,65.6830483497605,2721.1353625455818,Month-to-month,Credit card,DSL,No internet service,No,No,No,Yes,Female,0
489,70,5,43.255081222743954,1083.725899436275,One year,Credit card,Fiber optic,Yes,No internet service,No internet service,No,Yes,Male,0
490,58,11,43.28349742229629,3355.4428011054956,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No internet service,No,Yes,Female,1
491,44,5,,3170.198709196604,Month-to-month,Mailed check,DSL,No,Yes,Yes,Yes,Yes,Male,1
492,67,4,42.02411929682688,2134.296497247793,One year,Electronic check,No,Yes,Yes,No,No,No,Male,0
493,46,0,78.32625001818424,2079.5978623760366,One year,Credit card,Fiber optic,No,No internet service,Yes,No,No,Male,1
494,32,3,,2554.057771115907,One year,Credit card,No,No internet service,Yes,Yes,No internet service,No,Male,0
495,67,0,30.483865424188068,1138.2969297437419,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No,No,No,Female,1
496,53,6,51.4487069532869,2030.0314791640822,Two year,Electronic check,Fiber optic,No,Yes,No internet service,No internet service,No,Female,1
497,29,3,88.88218806094744,-152.38354460918035,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Female,1
498,42,5,45.37668937720637,2876.4556455029356,Two year,Credit card,Fiber optic,No,No internet service,Yes,No internet service,Yes,Female,0
499,31,0,55.711914753812245,438.5067775581406,One year,Credit card,No,No internet service,No internet service,Yes,Yes,Yes,Female,0
500,24,0,74.24121786503792,3503.419828428999,Two year,Bank transfer,No,No,Yes,Yes,No internet service,No,Male,0
501,58,6,80.66781018565192,1669.8799060335498,One year,Credit card,No,No,Yes,Yes,No,No,Female,0
502,73,0,59.969222279110085,1788.333018068823,One year,Mailed check,No,Yes,No,No,Yes,No,Female,0
503,24,0,53.04979610616717,1372.2660939154944,Two year,Mailed check,DSL,Yes,No,Yes,Yes,No,Female,0
504,53,0,93.44739723397015,1711.9611260779236,One year,Credit card,Fiber optic,No,Yes,Yes,Yes,Yes,Female,0
505,35,15,99.77799327595157,,Two year,Electronic check,Fiber optic,No internet service,Yes,No internet service,Yes,No,Male,0
506,37,6,84.57716101563591,-487.8086565350794,One year,Bank transfer,Fiber optic,No internet service,No,No internet service,Yes,Yes,Male,1
507,36,2,,3276.9653860881876,Month-to-month,Electronic check,DSL,No internet service,No,No internet service,Yes,No,Male,1
508,32,1,48.834685567181474,2338.023481101708,Month-to-month,Credit card,No,No,Yes,No,Yes,Yes,Male,1
509,45,2,48.39111186886869,792.9783521427845,One year,Mailed check,Fiber optic,No,No internet service,No,No internet service,No,Female,1
510,32,7,75.45028210531515,924.6876069507621,One year,Bank transfer,No,No,No internet service,No internet service,No,No,Female,0
511,49,5,73.36796441777368,3676.393027208203,Two year,Electronic check,No,No,Yes,No internet service,No,Yes,Male,0
512,44,1,93.03197185892859,1054.4931200572687,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,No internet service,Yes,Male,1
513,41,0,78.00900185072278,846.6494894040404,Two year,Credit card,DSL,No,No,Yes,No internet service,No,Female,1
514,31,0,34.93839396480364,3137.3145423647297,One year,Bank transfer,No,No internet service,No,No,Yes,Yes,Female,0
515,36,5,86.03895235445837,2338.5528762859144,One year,Mailed check,Fiber optic,Yes,No internet service,No,Yes,No,Male,1
516,56,7,45.03878745371174,1062.074423463601,Two year,Credit card,Fiber optic,No internet service,Yes,Yes,No internet service,No,Male,0
517,52,1,,2216.624975404619,One year,Bank transfer,DSL,No,No,No internet service,Yes,Yes,Male,0
518,30,0,70.00400412503389,974.2473163597227,Month-to-month,Electronic check,DSL,Yes,No internet service,Yes,No,No,Male,0
519,46,0,104.91334979567928,3100.8213984226054,Two year,Credit card,DSL,No,No internet service,No,No,No,Female,1
520,56,17,127.19837112010721,3061.3709648731337,Month-to-month,Electronic check,DSL,Yes,No internet service,No,Yes,Yes,Female,1
521,19,1,77.13446118272365,,Month-to-month,Electronic check,DSL,No internet service,No,Yes,Yes,No,Female,1
522,53,7,61.33606762559224,2361.6610612470167,Month-to-month,Credit card,DSL,No,No,Yes,Yes,No,Male,1
523,35,4,75.69011296961101,3761.188124867374,Two year,Credit card,DSL,No,Yes,Yes,No,No,Female,0
524,53,2,82.75310851747672,1999.6863273882252,One year,Credit card,Fiber optic,Yes,Yes,No,Yes,No,Female,0
525,33,1,58.586647488856165,818.1258745791988,Month-to-month,Credit card,DSL,Yes,No internet service,No internet service,No internet service,Yes,Male,1
526,17,0,100.90422711824644,2449.4739128323067,Month-to-month,Credit card,DSL,No,No internet service,Yes,Yes,Yes,Male,1
527,20,4,69.60141518382804,4086.0470495371137,Month-to-month,Electronic check,Fiber optic,Yes,No,No,No internet service,Yes,Male,0
528,45,7,74.95486178182789,985.2405068141479,One year,Mailed check,Fiber optic,No,No,No,Yes,No,Male,0
529,48,5,78.31848504108923,1638.5372333060143,One year,Mailed check,No,Yes,Yes,No,Yes,Yes,Male,1
530,31,3,73.43173221228912,2416.4460381014524,Two year,Credit card,DSL,No internet service,Yes,Yes,No,Yes,Male,0
531,54,0,81.77881000939225,1946.0951509942608,One year,Electronic check,DSL,Yes,Yes,Yes,No internet service,Yes,Female,1
532,20,17,52.65493626906153,1017.6964196226851,Two year,Mailed check,DSL,No internet service,No,No internet service,No internet service,No,Female,0
533,44,8,53.83396492107939,3121.857856230471,Two year,Mailed check,DSL,Yes,No internet service,No,No internet service,Yes,Female,1
534,26,1,42.996915340566105,4320.040722017259,Two year,Mailed check,No,Yes,Yes,Yes,No,Yes,Female,0
535,35,19,,2196.1314590239076,Two year,Electronic check,Fiber optic,No,Yes,No,No internet service,No,Female,0
536,45,4,80.57873007024229,1095.9317102639993,Two year,Credit card,Fiber optic,Yes,No,No,No,No,Female,0
537,32,4,74.15545732303771,451.039474946525,Month-to-month,Credit card,DSL,Yes,Yes,No internet service,Yes,No,Male,1
538,39,6,98.48984866695075,2257.975981221181,One year,Credit card,DSL,No internet service,No internet service,Yes,Yes,No,Male,1
539,60,8,64.88807962341907,3103.877343316258,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No internet service,No,Male,1
540,36,5,78.37483311185025,2475.167746495382,Two year,Bank transfer,No,No,Yes,No,Yes,No,Female,0
541,57,0,43.16598247721372,1997.5961590811462,One year,Bank transfer,No,No internet service,Yes,No,Yes,Yes,Female,0
542,28,2,57.25800595051198,1410.7283482106939,Month-to-month,Electronic check,Fiber optic,No,No,No internet service,No internet service,Yes,Male,1
543,52,13,78.91075515131556,907.8363672819103,Month-to-month,Mailed check,DSL,No,No,No internet service,Yes,No,Male,1
544,66,1,81.98204221486289,2834.751326324882,Two year,Mailed check,DSL,No,Yes,No internet service,No internet service,No,Male,1
545,7,2,59.12066104671636,2913.7716213855856,Month-to-month,Electronic check,DSL,No,No internet service,No internet service,No internet service,Yes,Male,1
546,33,2,63.56801496283866,454.27021330926686,Month-to-month,Electronic check,DSL,No internet service,No,No internet service,Yes,No,Male,0
547,53,2,34.64252506638381,3589.838978180684,Month-to-month,Credit card,No,Yes,No internet service,No internet service,Yes,No,Female,1
548,41,4,57.85941598386781,2574.0712208940013,Month-to-month,Credit card,Fiber optic,No,Yes,No,Yes,Yes,Female,1
549,50,14,82.80766327039572,3399.5946451457935,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Female,1
550,35,1,76.50410032213132,657.872251514885,Two year,Bank transfer,No,No,Yes,No,Yes,No,Male,0
551,46,0,75.0133144276242,634.1758445845611,Two year,Electronic check,DSL,Yes,Yes,No,No,Yes,Female,1
552,42,1,65.9954737436192,1851.0306902327031,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Male,1
553,62,10,,2502.7844268951944,Two year,Mailed check,Fiber optic,No internet service,Yes,No,No,Yes,Female,0
554,48,5,51.79357721053106,3796.3608229269635,Two year,Electronic check,No,Yes,No internet service,No,No internet service,Yes,Male,0
555,50,1,,2706.0789138151317,One year,Electronic check,DSL,No internet service,Yes,No internet service,Yes,Yes,Male,0
556,38,8,73.4194588877878,,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,Female,1
557,37,9,74.84037695985599,973.6307923341079,Two year,Credit card,DSL,No internet service,No internet service,No internet service,Yes,No,Female,0
558,38,9,54.47930314664839,3230.00057271915,Two year,Credit card,Fiber optic,No internet service,No,No internet service,No internet service,No,Female,0
559,50,12,,1035.294574249285,Month-to-month,Mailed check,No,Yes,No internet service,No internet service,No,No,Female,1
560,38,1,86.94305423507392,3628.468554772322,One year,Mailed check,DSL,Yes,No internet service,Yes,No,No,Female,0
561,49,7,55.42325087983192,1715.6153503934906,Month-to-month,Bank transfer,No,No internet service,No internet service,No internet service,Yes,Yes,Male,1
562,76,3,47.74448471913759,3590.5820726178504,One year,Electronic check,Fiber optic,No internet service,Yes,No,Yes,No,Female,1
563,58,9,78.86957823827987,2678.931290059278,Month-to-month,Bank transfer,No,Yes,Yes,No internet service,Yes,No,Female,0
564,40,6,57.15974720161741,1863.0045105575418,Month-to-month,Mailed check,No,Yes,Yes,No internet service,Yes,No,Male,1
565,63,7,86.19872768093244,1480.6036281738734,Month-to-month,Bank transfer,No,No internet service,No,No internet service,No internet service,No,Female,1
566,38,5,77.34011899153396,1659.0921226539201,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,Yes,No,Male,0
567,14,0,78.67138646400956,2428.3166923752374,One year,Bank transfer,DSL,No internet service,No,No,No internet service,Yes,Female,1
568,29,3,37.68088577598932,2077.1564962177167,One year,Bank transfer,No,Yes,Yes,Yes,Yes,No,Female,1
569,16,20,89.238879707728,1406.188591931295,Two year,Credit card,DSL,No internet service,No internet service,No,No,No,Male,0
570,39,13,70.22501062467713,1834.3685896823677,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,No,No,Female,0
571,45,0,57.61445721507594,2078.57702971915,One year,Bank transfer,DSL,Yes,No,No,Yes,No,Female,1
572,70,0,67.86776934684502,-128.7340944148121,One year,Electronic check,No,No internet service,No,Yes,Yes,No,Female,0
573,49,0,29.4752953420336,2458.168114788699,One year,Bank transfer,No,Yes,Yes,No internet service,No internet service,No,Female,1
574,41,6,73.17305622961342,1020.2787752831932,Month-to-month,Bank transfer,No,No,No internet service,Yes,Yes,Yes,Male,1
575,57,8,44.41256983635857,846.6675967942549,Two year,Electronic check,No,Yes,Yes,Yes,Yes,No,Male,0
576,11,1,37.946594283129315,,One year,Mailed check,No,No internet service,Yes,No internet service,Yes,Yes,Female,0
577,48,3,34.55281627564218,206.10750213210972,Month-to-month,Credit card,No,No,Yes,No internet service,No,Yes,Female,1
578,56,9,87.2537674997985,644.5524968877107,One year,Credit card,Fiber optic,No,No internet service,No,No internet service,No,Male,1
579,22,6,52.41473212614422,1290.9790423695094,One year,Credit card,Fiber optic,No internet service,No,No,No,No,Male,0
580,62,3,95.67455419832999,3953.2591375265683,Two year,Electronic check,Fiber optic,No internet service,No internet service,No,No internet service,No,Female,0
581,50,4,54.28397073895405,1474.120324104796,One year,Bank transfer,DSL,No internet service,No,Yes,No,Yes,Male,0
582,38,3,30.852840848141064,2177.7501062680312,One year,Mailed check,DSL,Yes,No,No,Yes,No,Male,0
583,54,1,42.669511201026815,2400.481386506329,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No,No,Male,0
584,79,4,89.71623240013878,2131.065186215849,Month-to-month,Credit card,DSL,Yes,No internet service,Yes,No,No,Male,1
585,47,5,61.88203644126665,1922.5565392740064,Two year,Bank transfer,DSL,No internet service,Yes,No,No internet service,Yes,Female,0
586,48,10,54.034254070187984,804.7062364007553,Month-to-month,Electronic check,No,No internet service,Yes,No,No internet service,Yes,Male,1
587,38,5,68.20036451705576,3450.927548279212,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,No,Female,0
588,32,7,75.0356547233509,3807.1966436378852,Two year,Mailed check,DSL,No,Yes,No internet service,No internet service,Yes,Female,0
589,57,0,87.3479763180492,317.34130587731426,One year,Mailed check,DSL,Yes,Yes,No internet service,No internet service,No,Male,1
590,32,3,93.96998459785851,975.9714091136204,Two year,Credit card,Fiber optic,No,No internet service,Yes,No internet service,Yes,Female,1
591,46,0,57.80462708421828,1720.1896576229938,Month-to-month,Mailed check,DSL,No internet service,No internet service,No,No internet service,No,Female,1
592,37,1,38.47904627835923,1035.4622050898085,Two year,Bank transfer,No,No internet service,No internet service,Yes,No internet service,Yes,Male,0
593,52,6,56.730696777534476,2505.965553455865,One year,Electronic check,DSL,Yes,No internet service,Yes,No,No,Male,1
594,50,24,70.20561013165772,1271.7277975933869,Two year,Electronic check,Fiber optic,Yes,No internet service,No,No internet service,No,Male,1
595,60,0,45.724821475787785,4165.056067806602,Month-to-month,Electronic check,No,No internet service,No internet service,No internet service,Yes,Yes,Female,1
596,37,2,45.85698170209914,3190.548594343596,Month-to-month,Mailed check,No,Yes,No internet service,Yes,No,Yes,Female,1
597,40,8,71.87575763099771,2212.574030632215,Two year,Electronic check,No,No internet service,Yes,No internet service,No,Yes,Female,1
598,30,1,64.02695296859098,3026.986263319732,One year,Electronic check,No,No internet service,No,No internet service,No,Yes,Female,0
599,38,4,65.65593990823173,3105.900424357309,Two year,Electronic check,DSL,No,No internet service,No,No internet service,Yes,Male,0
600,50,6,49.83009330599861,1436.0525119417568,One year,Credit card,Fiber optic,Yes,No,Yes,Yes,No,Female,0
601,56,4,60.39198571588465,1183.7827554580354,One year,Credit card,DSL,No internet service,No internet service,Yes,No internet service,No,Male,0
602,31,1,46.515337114633915,2078.1430629696474,Two year,Mailed check,DSL,Yes,No internet service,No internet service,No,Yes,Male,1
603,58,2,82.80396822249574,2861.636124497944,One year,Electronic check,No,No,Yes,No internet service,No,No,Male,1
604,65,7,85.70498669447505,2139.0603986534175,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,Male,1
605,51,4,28.076242755238123,423.0035178090028,Two year,Electronic check,No,Yes,Yes,No internet service,No,Yes,Female,0
606,73,0,,1197.1755560491576,One year,Electronic check,DSL,Yes,Yes,No,No internet service,No,Male,1
607,33,7,,1926.027136405622,Month-to-month,Electronic check,DSL,No internet service,No,Yes,Yes,No,Female,1
608,26,0,51.99952131186203,1924.3343956741696,Two year,Mailed check,No,No,Yes,No,Yes,Yes,Male,0
609,18,6,63.331240604192786,3972.5421767898083,Month-to-month,Mailed check,DSL,No,No internet service,No internet service,No,Yes,Male,0
610,67,1,36.007095606029395,614.012057601002,Month-to-month,Electronic check,DSL,No,No internet service,Yes,Yes,No,Male,1
611,54,15,46.56280373749374,2505.5892418358744,Month-to-month,Bank transfer,No,Yes,No internet service,No,No,Yes,Female,0
612,44,2,44.920852558370036,3489.1131083282894,One year,Mailed check,DSL,No internet service,No internet service,Yes,No,No,Male,0
613,49,1,69.14534658797888,4271.449745422796,Two year,Credit card,Fiber optic,Yes,No internet service,No,Yes,Yes,Male,1
614,28,0,66.386886740725,,Two year,Mailed check,No,Yes,Yes,No internet service,No,Yes,Male,0
615,81,1,50.565248933254935,2491.4294527201996,One year,Electronic check,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Male,1
616,46,10,68.53641744278796,2569.760357198647,Two year,Bank transfer,DSL,No internet service,No internet service,Yes,No,Yes,Female,0
617,46,28,54.06639830825469,2195.481731553291,Month-to-month,Electronic check,DSL,Yes,No internet service,Yes,Yes,No,Female,0
618,55,2,59.56689779347894,1901.154798760694,Two year,Credit card,No,No,Yes,Yes,No,Yes,Male,0
619,52,2,98.46904180597075,2435.975389500046,One year,Mailed check,DSL,No,No,No,Yes,Yes,Male,0
620,48,6,91.80922103580696,-532.2460852196853,Month-to-month,Mailed check,No,No,Yes,No internet service,No,No,Female,1
621,33,10,39.008375261448045,2682.0694900626313,One year,Electronic check,No,No internet service,Yes,Yes,No,No,Female,1
622,52,4,81.5946483575835,2126.1779036619673,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,No,Female,1
623,73,2,81.22793108983184,,Month-to-month,Credit card,No,No internet service,Yes,Yes,Yes,No,Male,1
624,65,2,42.034734224947634,4046.862195719558,Two year,Bank transfer,No,Yes,Yes,No,No internet service,Yes,Female,0
625,68,5,81.37555287509721,1325.0659812094477,Month-to-month,Credit card,Fiber optic,No,No,Yes,No,No,Male,1
626,37,0,95.75863836825106,1596.9240109349691,One year,Bank transfer,No,Yes,No internet service,Yes,No,Yes,Female,0
627,30,4,42.549103875111726,3991.553302204734,Two year,Mailed check,Fiber optic,Yes,No internet service,No,Yes,No,Female,0
628,43,2,46.64994357971473,1167.9386951501433,One year,Bank transfer,DSL,Yes,No,No,No,Yes,Male,0
629,45,7,85.35322933687004,1449.884717063461,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,No,No,Female,0
630,61,0,70.42990621651296,1852.97457656915,One year,Mailed check,DSL,Yes,No internet service,Yes,No,Yes,Male,0
631,19,4,76.02952550479047,2840.734482129549,One year,Mailed check,No,Yes,No internet service,No,No,Yes,Female,0
632,67,3,71.81178432800994,2207.8025073533136,Month-to-month,Mailed check,Fiber optic,Yes,No,No internet service,No internet service,No,Male,0
633,42,5,,707.3746528477374,Two year,Credit card,Fiber optic,No internet service,No,No,No internet service,Yes,Female,0
634,38,0,38.47055743377834,1467.8314368728104,One year,Mailed check,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Female,0
635,29,4,85.94635413242897,1392.6455667877885,Month-to-month,Electronic check,DSL,No internet service,No internet service,Yes,No,Yes,Male,1
636,20,4,88.39179984855546,1922.7789547769544,Two year,Mailed check,No,Yes,No internet service,Yes,No,Yes,Male,0
637,57,4,60.41218511863944,2425.843658629829,Two year,Mailed check,DSL,No,Yes,No internet service,No internet service,No,Male,1
638,46,4,64.13046100372276,2418.205755887972,Two year,Mailed check,Fiber optic,No,Yes,No,No internet service,Yes,Male,1
639,25,5,34.37784994888555,223.98824595159783,One year,Bank transfer,DSL,No,Yes,Yes,Yes,Yes,Female,1
640,25,8,75.2850951203567,3063.9409875608562,One year,Credit card,Fiber optic,Yes,No,No internet service,Yes,No,Female,1
641,39,1,76.44114883428288,2252.5688459966236,One year,Mailed check,Fiber optic,No,No internet service,No,No,No,Female,0
642,70,8,63.75617966001378,3384.532047593906,Two year,Credit card,Fiber optic,No,No,No internet service,No,No,Female,1
643,41,3,87.48706719741006,2444.198327290672,One year,Electronic check,No,No,No,No,No internet service,Yes,Female,0
644,22,0,58.31845538040119,3101.322957735762,Month-to-month,Electronic check,No,Yes,No,No,No,Yes,Female,1
645,41,0,76.29211851787201,2466.545311450127,One year,Mailed check,Fiber optic,No,No internet service,No,No,No,Male,0
646,40,2,44.60671322615769,3346.225756202748,One year,Electronic check,DSL,No,Yes,No,No internet service,Yes,Female,0
647,4,7,64.52895698251524,2522.2506360177786,Two year,Credit card,DSL,Yes,No internet service,No internet service,No internet service,No,Female,0
648,44,6,61.512914841943285,1902.0847535570958,One year,Bank transfer,No,No internet service,No internet service,No internet service,No internet service,Yes,Male,0
649,41,7,69.50615844081882,4272.434720446881,Month-to-month,Mailed check,Fiber optic,No,No,No internet service,No internet service,No,Female,0
650,55,3,57.60946142333283,2889.037122279892,Two year,Electronic check,DSL,No internet service,No,No internet service,Yes,Yes,Female,1
651,72,2,62.37054808656664,2573.744421004413,Month-to-month,Credit card,Fiber optic,No,No,No internet service,No internet service,No,Female,1
652,61,0,81.52094342883012,723.6955834616641,Two year,Credit card,DSL,Yes,Yes,No,No internet service,Yes,Male,0
653,40,1,56.26471525523565,711.6923825364622,Two year,Electronic check,No,No internet service,Yes,Yes,No,No,Male,1
654,28,2,32.868457985226414,2292.7154821418535,One year,Credit card,Fiber optic,No internet service,Yes,Yes,No,Yes,Female,1
655,83,0,99.99167808410841,2145.5211977682407,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Male,1
656,45,1,92.62908157380973,,Two year,Mailed check,DSL,No internet service,No,No internet service,Yes,Yes,Female,1
657,45,4,39.154746097887625,2140.98269961206,One year,Credit card,DSL,No,No internet service,Yes,No internet service,No,Female,1
658,44,6,78.79415610490389,3588.6269280435954,Two year,Electronic check,DSL,No,Yes,No,No internet service,Yes,Female,1
659,47,32,54.94050458897314,2695.402474550299,Two year,Mailed check,Fiber optic,No internet service,No,No internet service,Yes,Yes,Male,0
660,42,13,70.26974430662119,858.9914902472617,Two year,Electronic check,No,No,Yes,No,No internet service,Yes,Female,0
661,36,5,70.88448258026988,1888.4911728570562,Two year,Bank transfer,No,No internet service,No,Yes,No,No,Female,1
662,36,2,60.31184399367356,1195.0335191474392,Two year,Electronic check,DSL,No internet service,No,Yes,Yes,Yes,Female,0
663,44,5,49.32468668827207,1612.3000835914388,Two year,Electronic check,No,Yes,No internet service,No internet service,No internet service,No,Female,1
664,36,7,51.18917895367481,1586.3843343703572,One year,Mailed check,DSL,No internet service,No internet service,No,Yes,Yes,Female,0
665,34,0,46.67616169037515,1522.354417395995,Two year,Credit card,No,No,Yes,No internet service,Yes,No,Male,0
666,46,2,48.363555835391104,744.8646280266051,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Female,1
667,41,9,63.65643419901289,1872.34531848181,One year,Mailed check,DSL,Yes,No internet service,No,No,Yes,Male,0
668,67,2,50.68480021778497,1439.3923631526905,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,No,Female,0
669,5,4,78.64104131425239,-929.448690002268,Two year,Mailed check,Fiber optic,Yes,No,No internet service,No internet service,No,Male,0
670,61,4,94.74492310671855,4052.972024501663,Month-to-month,Mailed check,No,Yes,No internet service,No internet service,No,Yes,Female,0
671,63,1,53.39893517259914,3088.769654216672,Two year,Credit card,Fiber optic,No internet service,Yes,Yes,No internet service,No,Female,1
672,13,2,69.78809001070753,1623.699275075004,Two year,Electronic check,Fiber optic,Yes,No,No internet service,No internet service,No,Male,0
673,39,2,74.99370220605869,2018.8190497405985,One year,Bank transfer,No,Yes,No,No,No internet service,No,Male,1
674,39,0,74.4400454183855,828.3456526824382,One year,Mailed check,No,No,No internet service,No internet service,Yes,No,Female,0
675,23,0,66.51910535832175,3695.722877810865,Two year,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,Male,1
676,33,8,79.85364836719444,3897.2886947731117,One year,Electronic check,Fiber optic,No internet service,Yes,No internet service,Yes,No,Male,1
677,28,1,74.64497905361314,2156.6937282465246,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,No internet service,No,Female,1
678,71,3,40.24675155345405,3023.5306441853445,One year,Electronic check,DSL,No internet service,No,Yes,No,Yes,Female,0
679,59,1,82.38312128778546,2175.286778933924,One year,Mailed check,Fiber optic,Yes,No internet service,No,Yes,Yes,Female,0
680,64,14,82.74581674533484,663.2745611240694,Month-to-month,Mailed check,DSL,No,No internet service,No,No,No,Female,1
681,55,1,49.73427791642837,1588.1766310363428,One year,Mailed check,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Female,0
682,28,2,65.75875670895203,2131.927966771957,Two year,Bank transfer,DSL,Yes,Yes,Yes,Yes,Yes,Male,0
683,37,10,78.66657985622139,1545.4522812565558,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,No internet service,Yes,Female,0
684,52,9,60.81372360841277,1781.346722564964,Two year,Credit card,Fiber optic,No internet service,No internet service,No,No,Yes,Male,1
685,26,1,86.45956095532024,1908.600442490885,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,Yes,Yes,Female,1
686,55,8,112.27744989238721,1919.121502134538,Two year,Bank transfer,No,No internet service,No,No internet service,Yes,Yes,Female,1
687,41,3,49.28027934730035,2052.2584904974833,Two year,Electronic check,No,No,Yes,Yes,Yes,Yes,Male,0
688,39,3,37.379107936924505,,One year,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,Female,0
689,55,0,71.07637191209751,1282.9838508720638,Two year,Credit card,DSL,No internet service,Yes,No internet service,No,Yes,Male,1
690,51,0,79.43125010252287,715.4157343000306,One year,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,Male,1
691,39,6,60.38267252310462,2977.8155496862005,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No internet service,No,Male,0
692,62,3,94.06521326642068,-105.64694184032453,Two year,Bank transfer,No,Yes,No,No,Yes,No,Female,1
693,28,2,38.227884005535024,3153.590343316926,Two year,Electronic check,DSL,No internet service,Yes,No internet service,No,No,Female,1
694,54,6,78.85837246063222,3386.349397262844,Month-to-month,Mailed check,No,No,Yes,No,Yes,No,Female,1
695,53,7,,1697.8194130173786,Month-to-month,Electronic check,DSL,No internet service,Yes,No internet service,No,Yes,Female,0
696,40,0,99.38755812414594,-603.1370878272986,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,Female,1
697,49,4,104.85030706336237,1638.6894380327094,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,No,Female,1
698,26,0,49.666868244333045,1935.8158387111807,One year,Credit card,DSL,Yes,No,No internet service,Yes,No,Male,0
699,58,6,54.0088572818284,989.4017800710864,Month-to-month,Credit card,Fiber optic,No,Yes,No internet service,Yes,Yes,Female,1
